 	Area	Mean	X	Y	XM	YM
560	3452	126.550	327.079	245.481	327.210	245.508
561	3450	126.965	327.351	246.306	327.465	246.326
562	3437	126.788	327.404	246.427	327.519	246.450
563	3444	126.765	326.793	245.866	326.905	245.870
564	3448	126.739	326.856	246.275	326.956	246.281
565	3439	126.982	327.450	245.963	327.552	245.972
566	3449	127.131	327.327	245.715	327.415	245.727
567	3443	127.007	327.657	246.108	327.753	246.115
568	3448	126.949	327.177	246.168	327.285	246.190
569	3444	127.251	326.359	246.345	326.455	246.374
570	3449	127.233	325.631	246.460	325.733	246.493
571	3447	127.420	325.130	246.462	325.240	246.487
572	3450	127.154	323.385	246.069	323.497	246.089
573	3449	127.198	322.672	245.390	322.782	245.409
574	3452	127.278	322.418	245.315	322.539	245.313
575	3455	127.132	322.405	245.010	322.513	245.018
576	3456	126.982	322.035	245.067	322.144	245.090
577	3450	126.911	320.370	244.480	320.471	244.502
578	3457	127.051	319.508	243.794	319.607	243.814
579	3453	127.066	318.713	244.178	318.817	244.196
580	3467	127.115	318.570	244.061	318.680	244.075
581	3448	127.183	317.478	244.316	317.585	244.341
582	3468	127.355	317.117	244.650	317.226	244.671
583	3458	127.532	317.088	244.458	317.196	244.480
584	3451	127.411	316.900	244.361	317.005	244.383
585	3454	127.388	316.718	244.965	316.827	244.986
586	3454	127.279	316.413	244.914	316.518	244.934
587	3460	127.434	316.144	244.885	316.251	244.905
588	3453	127.442	315.676	244.844	315.783	244.847
589	3464	127.568	315.125	245.288	315.213	245.290
590	3462	127.516	315.181	245.148	315.263	245.142
591	3474	127.549	314.894	244.993	314.990	245.003
592	3468	127.410	314.381	245.497	314.474	245.489
593	3478	127.441	314.620	245.261	314.707	245.276
594	3483	127.424	313.787	245.191	313.858	245.192
595	3476	128.058	313.359	245.176	313.441	245.166
596	3487	128.000	312.849	244.823	312.913	244.830
597	3470	127.893	312.748	244.631	312.824	244.639
598	3480	127.725	312.307	244.749	312.376	244.744
599	3472	127.592	312.668	244.595	312.752	244.594
600	3469	127.232	313.892	244.457	313.969	244.455
601	3442	127.155	314.733	244.556	314.800	244.579
602	3439	127.355	315.533	244.362	315.599	244.391
603	3440	127.073	316.267	244.139	316.320	244.144
604	3426	126.812	316.940	244.183	316.996	244.180
605	3422	126.625	317.305	244.282	317.384	244.270
606	3425	126.555	317.689	244.099	317.759	244.102
607	3414	126.470	318.132	243.665	318.212	243.654
608	3405	126.180	318.352	243.895	318.420	243.894
609	3403	126.377	318.394	244.337	318.459	244.342
610	3398	126.446	318.971	244.788	319.028	244.786
611	3390	126.513	318.957	245.450	319.015	245.448
612	3388	126.776	319.386	245.726	319.452	245.726
613	3378	126.968	319.925	246.012	319.978	246.012
614	3368	126.954	320.026	245.511	320.081	245.500
615	3363	127.289	320.144	244.796	320.221	244.783
616	3356	127.405	320.197	244.694	320.260	244.684
617	3344	127.285	320.774	245.283	320.834	245.281
618	3345	127.339	321.204	244.861	321.266	244.851
619	3333	127.038	321.463	245.060	321.520	245.059
620	3328	126.431	321.366	244.642	321.440	244.644
621	3338	126.547	321.572	244.990	321.637	244.979
622	3338	126.616	321.357	244.448	321.424	244.443
623	3329	126.709	321.756	244.771	321.814	244.773
624	3313	126.634	321.903	244.425	321.983	244.422
625	3321	126.715	322.048	244.339	322.120	244.331
626	3311	126.309	321.844	244.140	321.928	244.127
627	3300	126.094	322.426	244.237	322.510	244.232
628	3297	126.229	322.525	244.418	322.619	244.415
629	3301	126.466	322.490	244.931	322.590	244.937
630	3292	126.615	323.080	245.168	323.168	245.165
631	3285	126.456	322.990	245.445	323.079	245.444
632	3268	126.725	323.488	245.483	323.566	245.497
633	3258	126.623	323.333	245.361	323.426	245.361
634	3266	126.703	323.407	245.221	323.493	245.215
635	3254	126.433	323.518	245.439	323.603	245.428
636	3260	125.950	323.599	245.727	323.698	245.728
637	3268	126.142	323.434	245.846	323.525	245.820
638	3253	126.144	323.725	245.801	323.816	245.780
639	3249	126.209	323.864	246.291	323.953	246.276
640	3256	126.328	324.108	246.193	324.204	246.176
641	3208	126.163	324.351	246.282	324.459	246.268
642	3218	126.110	324.274	246.104	324.368	246.085
643	3213	125.979	324.296	245.601	324.417	245.568
644	3212	125.844	324.389	245.760	324.510	245.725
645	3219	125.746	324.505	245.348	324.624	245.315
646	3224	126.032	324.234	245.187	324.362	245.151
647	3218	125.949	324.511	244.752	324.629	244.721
648	3225	125.694	324.289	244.795	324.398	244.759
649	3231	125.999	324.515	245.029	324.619	245.000
650	3231	125.898	324.229	245.435	324.327	245.417
651	3220	125.160	324.462	245.243	324.583	245.230
652	3211	125.082	324.843	245.702	324.969	245.696
653	3206	124.716	324.898	246.042	325.017	246.031
654	3231	124.704	324.788	245.764	324.924	245.745
655	3215	124.914	324.892	245.736	325.009	245.715
656	3215	125.074	324.506	245.736	324.618	245.728
657	3220	125.546	324.578	245.198	324.690	245.177
658	3221	125.913	324.493	245.081	324.600	245.065
659	3212	125.899	324.420	244.799	324.551	244.781
660	3213	125.773	324.617	244.414	324.743	244.401
661	3219	125.624	324.354	244.573	324.491	244.557
662	3227	125.747	324.555	244.355	324.681	244.330
663	3223	125.659	324.596	244.600	324.730	244.573
664	3194	126.028	325.095	244.876	325.224	244.861
665	3193	125.953	324.843	244.999	324.975	244.990
666	3196	125.857	324.979	245.537	325.110	245.511
667	3182	126.032	325.081	245.610	325.207	245.582
668	3179	126.170	325.211	246.199	325.334	246.158
669	3184	126.075	325.267	246.187	325.385	246.151
670	3166	125.996	325.551	246.000	325.673	245.982
671	3179	125.789	325.435	245.762	325.542	245.738
672	3180	125.898	325.216	245.636	325.321	245.626
673	3188	126.133	325.182	245.576	325.302	245.563
674	3161	126.534	325.291	245.781	325.394	245.758
675	3174	126.254	325.537	246.425	325.631	246.404
676	3186	126.534	325.258	246.974	325.355	246.946
677	3154	126.540	325.619	246.607	325.729	246.589
678	3173	126.551	325.198	246.516	325.309	246.500
679	3160	126.581	325.455	247.048	325.560	247.017
680	3174	126.292	325.152	246.930	325.261	246.897
681	3167	126.276	325.195	247.053	325.309	247.031
682	3149	126.346	325.269	247.039	325.382	247.013
683	3153	126.435	325.082	247.249	325.199	247.210
684	3141	126.367	325.313	246.552	325.433	246.514
685	3123	126.601	325.229	246.378	325.339	246.350
686	3145	126.160	325.078	246.363	325.183	246.340
687	3169	125.831	325.126	246.494	325.231	246.475
688	3173	125.839	324.762	246.168	324.885	246.135
689	3184	125.833	324.498	246.216	324.614	246.189
690	3186	126.005	324.631	245.888	324.757	245.862
691	3153	126.238	324.734	245.917	324.843	245.899
692	3163	126.567	325.155	245.599	325.269	245.589
693	3156	126.780	325.031	245.786	325.142	245.782
694	3160	127.014	325.038	245.690	325.166	245.691
695	3148	127.262	324.908	245.416	325.022	245.394
696	3138	127.377	324.946	244.986	325.048	244.946
697	3119	127.572	324.824	244.920	324.951	244.896
698	3112	127.545	325.041	245.771	325.152	245.752
699	3099	128.133	325.137	246.003	325.263	245.973
700	3081	127.952	325.139	245.980	325.258	245.942
701	3088	127.806	325.200	246.243	325.320	246.219
702	3111	127.536	324.854	246.029	324.973	246.020
703	3113	127.590	324.906	245.782	325.022	245.782
704	3145	127.625	324.842	246.212	324.943	246.200
705	3114	127.842	324.803	245.726	324.909	245.708
706	3119	127.962	324.673	245.737	324.785	245.723
707	3100	128.044	324.940	245.506	325.061	245.498
708	3106	128.085	324.797	245.788	324.925	245.780
709	3099	128.086	325.142	246.174	325.267	246.159
710	3107	128.465	324.807	245.440	324.921	245.413
711	3100	128.360	324.676	245.826	324.789	245.790
712	3121	128.035	324.815	245.531	324.937	245.501
713	3095	128.303	324.640	245.838	324.760	245.799
714	3109	128.224	325.006	245.900	325.117	245.864
715	3123	127.928	324.853	246.184	324.962	246.139
716	3153	127.721	324.836	246.024	324.945	245.984
717	3133	127.688	324.752	245.653	324.871	245.604
718	3156	127.852	324.800	245.566	324.919	245.515
719	3126	127.609	324.768	245.670	324.878	245.637
720	3140	127.577	324.940	245.503	325.051	245.459
721	3128	127.635	324.976	245.895	325.094	245.843
722	3146	127.716	325.041	245.728	325.140	245.691
723	3160	127.599	324.666	245.680	324.764	245.647
724	3158	127.669	325.015	246.623	325.116	246.583
725	3158	127.918	324.564	247.145	324.665	247.104
726	3162	128.144	324.486	246.972	324.588	246.942
727	3152	127.941	324.412	247.045	324.513	247.032
728	3163	128.016	324.268	246.792	324.368	246.775
729	3165	128.083	324.357	246.919	324.459	246.914
730	3175	128.182	324.205	246.167	324.309	246.166
731	3167	127.975	324.393	246.198	324.497	246.192
732	3147	128.418	324.497	245.854	324.608	245.840
733	3169	128.560	324.486	245.921	324.602	245.893
734	3158	128.917	324.413	246.315	324.518	246.297
735	3165	128.784	324.339	246.369	324.433	246.368
736	3140	128.689	324.431	246.108	324.537	246.099
737	3139	128.847	324.491	246.378	324.601	246.365
738	3131	128.704	324.381	245.765	324.488	245.751
739	3142	128.800	324.392	245.044	324.503	245.041
740	3170	128.459	323.993	245.253	324.110	245.250
741	3166	128.750	324.264	245.000	324.379	244.996
742	3174	128.705	324.015	244.783	324.121	244.768
743	3153	128.795	324.072	244.802	324.187	244.789
744	3150	128.931	324.391	245.169	324.513	245.156
745	3159	129.116	324.271	244.687	324.382	244.669
746	3128	129.082	324.551	244.643	324.659	244.638
747	3123	129.106	324.565	244.936	324.680	244.936
748	3130	129.114	324.718	245.287	324.841	245.277
749	3122	128.971	324.878	245.370	325.001	245.369
750	3123	128.840	324.725	245.468	324.840	245.469
751	3125	128.918	324.545	245.424	324.666	245.436
752	3133	128.959	324.495	245.266	324.602	245.268
753	3115	129.159	324.624	245.276	324.723	245.255
754	3117	129.558	324.484	245.694	324.573	245.680
755	3142	129.277	324.296	245.542	324.400	245.530
756	3156	129.255	324.253	245.815	324.347	245.801
757	3159	128.822	324.110	245.836	324.211	245.836
758	3158	129.039	324.162	246.132	324.272	246.127
759	3174	129.228	324.302	246.220	324.413	246.209
760	3160	128.991	323.903	245.816	324.014	245.800
761	3151	129.230	324.060	245.661	324.181	245.658
762	3136	129.295	323.958	245.749	324.077	245.733
763	3126	129.290	324.138	246.370	324.242	246.359
764	3124	129.240	324.020	245.942	324.135	245.938
765	3124	128.833	324.305	246.471	324.409	246.457
766	3115	128.467	324.487	246.673	324.591	246.671
767	3128	128.458	324.692	246.414	324.802	246.416
768	3097	128.755	324.723	246.341	324.825	246.330
769	3110	128.432	324.611	245.992	324.710	245.997
770	3123	128.097	324.481	246.194	324.591	246.172
771	3099	128.427	324.562	245.430	324.666	245.423
772	3073	128.528	324.529	245.589	324.631	245.591
773	3095	128.150	324.514	244.992	324.621	245.000
774	3107	128.138	324.654	245.610	324.762	245.595
775	3123	128.058	324.314	245.475	324.414	245.475
776	3125	128.475	324.430	245.085	324.542	245.086
777	3132	128.538	324.042	244.954	324.161	244.972
778	3115	128.422	324.235	244.652	324.359	244.656
779	3131	128.206	324.262	244.190	324.397	244.206
780	3141	128.487	324.397	244.431	324.531	244.443
781	3113	128.366	324.570	244.507	324.697	244.505
782	3142	128.462	324.288	244.012	324.386	244.005
783	3146	128.355	324.272	243.536	324.360	243.522
784	3143	128.348	324.246	243.722	324.325	243.712
785	3142	128.863	324.478	243.826	324.557	243.814
786	3130	128.711	324.392	244.039	324.467	244.041
787	3130	128.673	324.550	244.190	324.626	244.184
788	3120	128.697	324.596	243.992	324.668	243.978
789	3127	128.091	324.903	243.976	324.977	243.973
790	3118	128.105	324.626	244.080	324.710	244.083
791	3126	128.212	324.904	243.998	324.986	243.998
792	3122	128.137	324.563	244.406	324.633	244.396
793	3136	128.218	324.592	244.567	324.674	244.558
794	3141	128.134	324.470	244.752	324.558	244.740
795	3138	127.968	324.549	244.604	324.623	244.595
796	3112	128.334	324.643	244.568	324.727	244.563
797	3142	128.279	324.425	244.766	324.502	244.760
798	3135	128.539	324.803	244.859	324.876	244.860
799	3128	128.742	324.585	244.617	324.677	244.621
800	3118	128.744	324.836	244.775	324.909	244.776
801	3105	128.708	324.877	244.517	324.954	244.503
802	3117	128.673	324.570	244.324	324.653	244.315
803	3127	128.420	324.452	244.261	324.534	244.254
804	3138	128.369	324.623	245.004	324.701	245.000
805	3139	128.584	324.358	244.857	324.438	244.850
806	3132	128.313	324.537	244.981	324.619	244.987
807	3151	128.432	324.307	245.617	324.396	245.622
808	3136	128.453	324.347	245.715	324.435	245.713
809	3171	128.239	324.349	245.352	324.434	245.362
810	3137	127.969	324.653	245.664	324.753	245.664
811	3108	128.221	324.962	245.259	325.049	245.262
812	3126	128.211	324.730	245.516	324.820	245.518
813	3132	128.168	324.701	245.225	324.785	245.225
814	3115	128.209	324.622	245.144	324.711	245.129
815	3104	128.480	324.759	245.361	324.839	245.356
816	3095	128.344	324.811	245.585	324.902	245.564
817	3093	128.903	324.838	245.522	324.925	245.496
818	3096	128.894	325.071	246.020	325.166	246.015
819	3082	129.018	325.177	245.995	325.270	245.982
820	3076	128.843	325.261	246.069	325.337	246.054
821	3073	128.810	325.354	246.249	325.417	246.234
822	3067	129.043	325.207	246.085	325.284	246.078
823	3064	129.351	325.346	246.015	325.410	245.973
824	3070	128.879	325.282	245.851	325.352	245.830
825	3075	128.904	325.486	245.798	325.564	245.776
826	3056	128.978	325.474	246.100	325.548	246.071
827	3071	128.790	325.317	246.167	325.386	246.147
828	3038	128.694	325.338	246.360	325.405	246.341
829	3060	128.546	325.418	246.123	325.504	246.105
830	3088	128.054	325.312	246.749	325.403	246.731
831	3087	128.091	325.207	246.892	325.309	246.860
832	3096	127.907	325.035	246.303	325.131	246.271
833	3086	128.034	325.035	246.139	325.132	246.116
834	3094	128.367	325.089	246.232	325.188	246.209
835	3101	128.291	324.795	246.071	324.901	246.041
836	3115	128.445	324.898	245.779	325.012	245.749
837	3113	128.079	324.724	246.029	324.854	246.003
838	3140	127.945	324.713	246.197	324.841	246.174
839	3157	127.314	324.382	246.364	324.514	246.335
840	3144	127.531	324.881	246.914	325.012	246.889
841	3129	127.497	324.783	246.693	324.911	246.653
842	3123	127.456	324.629	246.613	324.757	246.593
843	3128	127.759	324.771	246.533	324.901	246.500
844	3127	127.494	324.320	246.640	324.458	246.617
845	3145	127.734	325.415	246.445	325.542	246.439
846	3141	127.992	325.857	246.464	325.979	246.456
847	3152	127.957	326.589	246.169	326.706	246.157
848	3144	127.808	327.543	246.475	327.659	246.460
849	3144	128.260	328.722	246.367	328.829	246.349
850	3165	128.376	329.480	245.805	329.584	245.781
851	3165	128.073	330.685	246.414	330.800	246.385
852	3167	127.994	331.596	246.695	331.711	246.655
853	3184	128.059	332.511	245.764	332.610	245.738
854	3199	128.223	333.072	246.400	333.162	246.365
855	3226	128.268	334.247	246.830	334.344	246.793
856	3238	127.954	335.076	246.361	335.155	246.312
857	3239	128.347	335.921	246.372	336.012	246.337
858	3266	128.374	336.941	246.302	337.013	246.270
859	3274	128.058	337.465	246.492	337.532	246.448
860	3310	128.091	338.482	246.753	338.545	246.718
861	3308	128.338	339.172	246.813	339.228	246.769
862	3322	128.538	340.423	246.790	340.459	246.748
863	3337	128.253	341.048	246.299	341.072	246.252
864	3351	128.285	341.755	245.940	341.783	245.894
865	3377	128.084	342.212	245.708	342.244	245.645
866	3379	127.970	342.790	246.158	342.815	246.098
867	3418	128.176	342.738	246.381	342.768	246.344
868	3423	128.108	343.183	246.702	343.215	246.668
869	3433	128.181	343.499	246.555	343.526	246.516
870	3454	128.638	344.177	245.732	344.209	245.683
871	3457	128.355	344.241	246.069	344.282	246.042
872	3464	128.335	344.284	246.283	344.335	246.244
873	3454	128.349	344.213	245.890	344.250	245.850
874	3459	128.605	343.161	245.596	343.215	245.571
875	3462	128.815	343.305	245.858	343.383	245.841
876	3450	128.523	341.547	245.579	341.647	245.554
877	3447	128.735	340.797	246.011	340.896	245.976
878	3444	128.807	339.323	245.628	339.436	245.587
879	3440	129.211	338.477	245.331	338.595	245.298
880	3442	128.978	337.885	245.767	337.994	245.740
881	3441	128.809	336.791	245.855	336.900	245.828
882	3453	128.537	335.605	245.539	335.706	245.505
883	3441	128.477	334.983	245.189	335.075	245.161
884	3437	128.580	334.764	245.145	334.856	245.122
885	3456	128.468	334.012	245.843	334.103	245.819
886	3455	128.414	333.449	246.273	333.533	246.223
887	3444	127.985	332.881	245.987	332.957	245.933
888	3439	127.835	332.452	245.639	332.525	245.595
889	3459	127.539	331.612	245.897	331.693	245.872
890	3445	127.106	331.129	246.115	331.214	246.078
891	3446	126.829	330.561	246.569	330.632	246.534
892	3456	126.892	330.072	246.187	330.153	246.157
893	3454	126.746	329.615	246.379	329.692	246.340
894	3447	127.147	329.159	246.552	329.229	246.527
895	3456	127.057	328.786	246.313	328.860	246.278
896	3443	127.229	328.082	246.167	328.157	246.132
897	3460	127.412	327.727	245.806	327.819	245.772
898	3459	127.113	327.793	245.786	327.890	245.760
899	3454	127.142	327.677	245.525	327.772	245.515
900	3456	127.037	327.890	245.712	327.996	245.684
901	3459	126.943	328.296	246.040	328.401	246.013
902	3446	126.934	327.800	245.519	327.911	245.484
903	3453	127.057	327.986	245.683	328.092	245.666
904	3451	127.074	327.952	245.263	328.062	245.238
905	3451	127.228	328.939	245.143	329.045	245.133
906	3432	127.251	328.709	245.151	328.807	245.156
907	3433	127.417	328.533	244.821	328.630	244.833
908	3443	127.489	328.047	245.648	328.151	245.644
909	3439	127.283	328.069	245.315	328.178	245.323
910	3440	127.655	327.682	245.001	327.797	245.009
911	3433	127.813	327.487	244.675	327.601	244.687
912	3435	127.824	327.262	244.763	327.381	244.764
913	3434	128.036	327.417	244.572	327.552	244.569
914	3429	127.720	326.939	244.443	327.057	244.449
915	3431	127.640	326.233	244.558	326.357	244.586
916	3431	127.774	325.957	244.758	326.078	244.778
917	3443	128.055	325.932	244.949	326.065	244.960
918	3450	128.192	325.854	244.622	325.986	244.638
919	3448	127.787	325.721	244.526	325.839	244.543
920	3428	127.962	326.130	244.823	326.254	244.823
921	3437	128.012	326.515	244.471	326.631	244.462
