 	Area	Mean	X	Y	XM	YM
560	3811	118.275	318.398	245.839	318.515	245.819
561	3824	118.509	318.254	245.133	318.367	245.126
562	3814	118.260	318.271	245.325	318.374	245.324
563	3804	118.277	318.406	245.819	318.515	245.795
564	3809	118.056	318.451	245.422	318.557	245.400
565	3823	117.650	317.986	245.477	318.107	245.448
566	3802	117.765	317.942	244.528	318.054	244.505
567	3813	117.407	317.677	244.825	317.775	244.772
568	3818	116.998	317.965	244.185	318.063	244.135
569	3810	116.824	317.715	243.749	317.819	243.692
570	3811	116.832	317.909	243.626	318.003	243.552
571	3807	116.860	317.930	243.922	318.024	243.843
572	3802	117.128	318.467	243.794	318.563	243.723
573	3805	117.544	318.119	244.078	318.227	244.033
574	3800	117.632	318.053	244.027	318.160	243.977
575	3811	117.350	317.560	244.183	317.650	244.116
576	3820	117.511	317.800	244.023	317.889	243.976
577	3810	117.640	318.065	243.931	318.160	243.889
578	3821	117.646	317.880	242.875	317.976	242.829
579	3816	117.579	318.119	243.970	318.223	243.934
580	3810	117.659	318.028	244.191	318.134	244.140
581	3822	117.656	317.869	243.849	317.976	243.805
582	3812	118.102	317.542	243.561	317.650	243.504
583	3806	117.985	318.042	243.663	318.154	243.605
584	3802	118.113	318.008	243.313	318.118	243.271
585	3806	117.970	318.372	243.430	318.489	243.371
586	3800	118.308	318.142	243.327	318.240	243.267
587	3798	118.422	318.211	243.623	318.314	243.543
588	3790	118.455	317.969	243.243	318.090	243.165
589	3790	118.485	318.161	242.777	318.294	242.689
590	3782	118.205	317.940	243.137	318.065	243.046
591	3798	118.093	318.042	243.071	318.171	242.975
592	3799	118.101	317.736	243.557	317.844	243.453
593	3800	118.357	317.480	242.952	317.601	242.872
594	3799	118.490	318.059	243.456	318.175	243.383
595	3786	118.759	318.181	244.040	318.314	243.967
596	3790	118.964	318.691	244.830	318.812	244.763
597	3791	118.467	318.602	244.052	318.735	243.985
598	3788	118.214	318.614	243.945	318.750	243.867
599	3786	117.722	318.521	243.501	318.658	243.431
600	3776	117.703	318.608	243.738	318.739	243.677
601	3774	117.717	318.739	243.740	318.872	243.679
602	3785	117.821	318.981	243.469	319.116	243.418
603	3766	117.678	319.362	244.264	319.495	244.219
604	3761	117.644	319.439	244.213	319.568	244.172
605	3764	117.234	319.114	244.377	319.237	244.345
606	3773	117.673	319.027	244.076	319.136	244.045
607	3785	117.278	319.098	243.685	319.197	243.657
608	3773	117.400	318.909	243.995	318.998	243.944
609	3785	117.146	319.464	244.565	319.550	244.507
610	3769	116.920	319.069	244.290	319.158	244.222
611	3766	116.860	319.451	243.889	319.551	243.818
612	3761	116.979	319.096	243.200	319.184	243.144
613	3779	117.106	318.887	243.684	318.971	243.627
614	3800	117.266	318.468	243.343	318.562	243.304
615	3802	117.386	318.118	243.104	318.203	243.052
616	3788	117.411	318.387	242.883	318.478	242.845
617	3784	117.356	318.699	242.867	318.779	242.824
618	3800	117.445	318.366	243.186	318.445	243.149
619	3791	117.293	318.522	242.878	318.603	242.839
620	3787	117.201	317.899	243.348	317.955	243.299
621	3810	117.364	317.952	243.968	318.018	243.915
622	3812	117.110	317.929	244.110	317.989	244.052
623	3806	116.947	317.725	243.674	317.795	243.613
624	3806	117.066	317.746	243.501	317.821	243.423
625	3822	117.343	317.208	243.368	317.284	243.298
626	3804	117.885	317.428	243.118	317.497	243.052
627	3815	117.755	317.300	242.952	317.364	242.881
628	3835	117.765	317.056	242.791	317.121	242.727
629	3811	117.653	317.076	243.315	317.146	243.246
630	3820	117.709	317.051	243.382	317.119	243.332
631	3818	118.383	317.063	243.420	317.119	243.374
632	3812	118.203	316.949	243.624	317.016	243.574
633	3813	118.372	316.644	243.321	316.713	243.268
634	3818	118.238	316.910	243.773	316.989	243.723
635	3797	118.076	317.479	244.068	317.559	244.008
636	3818	118.046	317.063	243.879	317.146	243.815
637	3818	118.072	317.470	243.894	317.544	243.836
638	3789	118.170	317.726	243.813	317.799	243.766
639	3814	118.292	318.131	243.908	318.199	243.866
640	3798	118.007	317.744	244.375	317.808	244.331
641	3808	117.517	317.817	244.118	317.893	244.062
642	3801	117.371	317.864	244.313	317.952	244.259
643	3797	117.667	317.827	244.543	317.913	244.492
644	3808	117.752	317.833	244.793	317.916	244.753
645	3810	117.432	317.768	245.332	317.859	245.278
646	3797	117.387	317.886	244.941	317.987	244.897
647	3806	117.061	317.830	245.666	317.925	245.620
648	3798	117.276	317.872	245.068	317.961	245.029
649	3799	117.316	317.785	245.081	317.847	245.045
650	3803	117.230	317.880	244.502	317.963	244.456
651	3803	117.210	317.457	244.512	317.557	244.468
652	3801	117.047	317.488	244.463	317.579	244.430
653	3796	116.913	317.120	244.293	317.229	244.268
654	3786	116.703	317.636	244.214	317.736	244.162
655	3780	116.358	317.452	244.084	317.553	244.032
656	3782	116.505	317.489	243.824	317.595	243.774
657	3789	116.222	317.161	243.881	317.263	243.829
658	3803	116.145	316.844	243.542	316.947	243.488
659	3802	116.319	316.891	243.028	317.010	242.979
660	3788	116.688	317.227	243.108	317.343	243.040
661	3784	116.683	317.688	242.863	317.818	242.794
662	3784	116.846	317.879	243.030	317.998	242.973
663	3776	116.615	317.851	243.503	317.979	243.450
664	3794	117.057	317.750	243.985	317.866	243.927
665	3792	116.489	317.747	243.495	317.864	243.438
666	3801	116.482	317.675	243.163	317.780	243.095
667	3800	116.562	317.715	243.431	317.826	243.364
668	3801	116.460	317.448	242.450	317.569	242.391
669	3799	116.692	317.614	243.550	317.729	243.503
670	3803	116.499	317.299	243.744	317.429	243.719
671	3803	116.191	317.207	243.722	317.332	243.697
672	3793	116.158	317.716	243.402	317.846	243.377
673	3788	116.173	317.956	243.373	318.088	243.342
674	3795	116.380	317.611	243.353	317.738	243.319
675	3797	116.377	317.519	242.864	317.651	242.834
676	3789	116.335	317.656	242.703	317.795	242.657
677	3784	116.662	317.780	243.187	317.906	243.131
678	3786	116.685	318.333	243.598	318.459	243.510
679	3796	116.750	317.738	243.955	317.862	243.870
680	3800	116.958	318.161	245.039	318.282	244.940
681	3787	117.424	318.001	245.361	318.121	245.267
682	3775	117.229	318.519	245.423	318.638	245.325
683	3782	117.379	318.307	244.525	318.432	244.437
684	3776	117.682	318.480	245.088	318.591	245.002
685	3767	117.595	318.321	245.593	318.437	245.522
686	3748	117.777	318.900	245.189	319.016	245.135
687	3761	117.438	318.367	244.913	318.489	244.839
688	3747	117.716	318.560	244.929	318.690	244.885
689	3761	117.677	318.213	244.148	318.342	244.086
690	3749	118.033	318.323	244.005	318.465	243.947
691	3750	117.970	318.549	243.400	318.673	243.337
692	3761	118.222	318.335	243.775	318.448	243.721
693	3770	118.027	318.522	243.630	318.613	243.568
694	3768	118.441	318.413	244.157	318.507	244.117
695	3760	118.635	318.512	244.118	318.608	244.072
696	3778	118.734	317.987	243.876	318.090	243.824
697	3778	118.810	317.841	243.627	317.923	243.581
698	3776	118.897	317.947	243.401	318.043	243.336
699	3775	118.887	317.680	243.323	317.771	243.256
700	3781	118.759	318.070	243.226	318.152	243.168
701	3763	118.791	318.203	243.844	318.299	243.789
702	3791	118.584	317.745	244.136	317.838	244.095
703	3773	118.844	318.058	244.130	318.149	244.055
704	3776	118.741	317.632	244.351	317.710	244.298
705	3786	118.173	317.472	244.007	317.552	243.955
706	3777	117.990	317.850	244.303	317.948	244.249
707	3776	117.870	317.880	243.588	317.988	243.541
708	3766	117.921	318.166	243.595	318.274	243.557
709	3778	117.400	317.497	243.478	317.595	243.462
710	3774	117.602	317.445	243.723	317.541	243.692
711	3790	117.645	317.334	243.923	317.431	243.873
712	3777	117.456	317.366	242.969	317.472	242.908
713	3781	117.167	317.307	242.795	317.408	242.725
714	3783	117.161	317.529	242.882	317.637	242.827
715	3801	117.489	317.165	243.189	317.252	243.119
716	3793	117.603	317.713	243.282	317.813	243.199
717	3780	117.853	318.021	243.437	318.122	243.346
718	3795	117.904	317.792	243.522	317.900	243.432
719	3780	117.868	318.197	242.582	318.315	242.497
720	3784	117.705	317.755	243.548	317.867	243.450
721	3774	117.789	318.571	243.120	318.704	243.038
722	3774	117.870	318.017	244.397	318.137	244.298
723	3779	117.693	318.494	244.768	318.611	244.671
724	3769	117.678	318.454	244.515	318.589	244.426
725	3777	117.478	318.260	243.936	318.408	243.855
726	3770	117.597	318.431	243.625	318.591	243.561
727	3785	117.475	318.270	244.104	318.419	244.031
728	3773	117.171	318.158	243.947	318.335	243.892
729	3776	117.199	318.150	244.502	318.307	244.435
730	3778	117.262	318.258	244.774	318.413	244.696
731	3774	117.145	318.345	244.396	318.499	244.321
732	3777	117.070	318.214	244.242	318.351	244.177
733	3769	117.219	318.345	243.260	318.489	243.207
734	3753	117.224	318.479	242.699	318.627	242.642
735	3768	117.182	318.073	242.152	318.219	242.104
736	3753	117.512	318.376	242.882	318.521	242.829
737	3762	117.923	318.340	243.387	318.504	243.321
738	3749	117.574	318.726	243.338	318.886	243.279
739	3741	117.830	318.845	243.432	319.008	243.363
740	3749	117.688	318.792	243.866	318.947	243.806
741	3741	117.644	318.713	244.316	318.857	244.252
742	3743	117.600	318.864	244.382	319.017	244.324
743	3750	117.817	319.038	244.140	319.187	244.075
744	3749	117.774	319.171	244.311	319.328	244.247
745	3745	117.947	319.081	244.182	319.240	244.124
746	3744	117.930	319.411	243.870	319.555	243.812
747	3743	117.324	319.118	243.913	319.279	243.846
748	3747	117.525	319.080	244.129	319.252	244.063
749	3743	117.563	319.281	244.314	319.438	244.253
750	3758	117.422	318.655	244.270	318.800	244.207
751	3761	117.443	318.982	244.429	319.125	244.349
752	3746	117.833	318.872	244.794	319.030	244.715
753	3742	117.484	318.978	244.401	319.135	244.319
754	3752	117.587	318.531	244.536	318.696	244.470
755	3754	117.393	318.798	244.156	318.964	244.077
756	3768	117.396	318.554	243.123	318.730	243.037
757	3747	117.303	318.449	243.152	318.628	243.069
758	3766	117.461	318.177	242.958	318.348	242.880
759	3780	117.460	317.919	243.176	318.087	243.119
760	3783	117.246	318.047	243.496	318.226	243.443
761	3771	117.263	317.994	242.842	318.173	242.780
762	3764	117.451	318.412	242.919	318.580	242.874
763	3757	117.730	318.692	242.903	318.868	242.863
764	3756	117.621	318.669	243.316	318.834	243.284
765	3746	117.124	318.822	243.628	318.999	243.587
766	3751	116.984	318.930	243.625	319.113	243.578
767	3764	117.141	318.510	243.922	318.675	243.840
768	3771	117.308	319.077	244.265	319.240	244.178
769	3755	117.224	318.819	243.728	318.974	243.632
770	3750	117.340	319.189	243.687	319.352	243.597
771	3767	117.384	318.859	243.288	319.007	243.193
772	3763	117.691	319.140	243.799	319.290	243.700
773	3758	117.540	319.275	243.714	319.423	243.629
774	3757	117.494	319.256	244.332	319.403	244.228
775	3746	117.458	319.505	243.903	319.661	243.805
776	3741	117.018	319.291	244.218	319.435	244.121
777	3754	117.097	319.525	244.573	319.666	244.471
778	3762	117.149	318.749	244.586	318.893	244.484
779	3767	116.792	318.784	243.980	318.915	243.866
780	3768	116.674	318.544	243.852	318.686	243.743
781	3773	116.752	318.669	243.594	318.820	243.454
782	3758	116.724	319.413	243.527	319.548	243.399
783	3770	116.855	320.559	243.486	320.705	243.358
784	3758	116.881	321.325	244.394	321.474	244.275
785	3765	117.203	322.764	244.341	322.911	244.215
786	3763	117.339	323.238	244.304	323.371	244.178
787	3778	117.833	324.049	243.649	324.174	243.526
788	3774	118.102	324.941	243.556	325.057	243.455
789	3780	118.512	325.872	244.375	325.994	244.258
790	3803	118.229	326.624	244.811	326.748	244.692
791	3786	118.179	327.302	244.568	327.426	244.461
792	3802	118.028	328.498	244.048	328.610	243.936
793	3817	117.909	328.690	243.676	328.790	243.558
794	3849	117.850	329.180	244.060	329.288	243.935
795	3863	117.771	329.766	244.213	329.863	244.096
796	3882	117.875	330.204	244.569	330.305	244.470
797	3882	117.955	330.912	244.426	330.989	244.313
798	3911	117.876	330.956	244.240	331.043	244.124
799	3922	117.486	330.453	243.938	330.541	243.845
800	3923	117.282	331.051	244.136	331.135	244.034
801	3930	117.330	331.153	244.776	331.246	244.669
802	3937	117.336	332.099	245.246	332.171	245.133
803	3936	116.817	332.094	244.505	332.183	244.409
804	3938	116.867	332.020	244.851	332.133	244.745
805	3940	117.142	331.995	245.334	332.092	245.252
806	3950	117.399	331.729	245.190	331.828	245.087
807	3942	117.462	332.365	244.758	332.463	244.673
808	3939	117.613	332.372	244.581	332.479	244.501
809	3945	117.486	332.296	244.577	332.388	244.486
810	3941	117.610	332.042	244.632	332.138	244.551
811	3935	117.753	331.943	245.400	332.052	245.315
812	3935	117.891	330.735	245.244	330.841	245.169
813	3932	117.993	329.744	244.975	329.841	244.899
814	3936	118.082	328.049	244.513	328.154	244.433
815	3935	118.564	326.988	244.747	327.116	244.671
816	3935	118.621	325.825	245.212	325.947	245.124
817	3933	119.181	325.466	244.512	325.587	244.419
818	3927	118.955	325.171	244.341	325.298	244.251
819	3936	119.042	324.732	244.137	324.859	244.045
820	3930	119.389	324.016	243.958	324.140	243.854
821	3935	119.499	322.861	244.111	322.999	243.998
822	3935	119.270	322.897	244.601	323.028	244.495
823	3937	119.306	322.694	244.635	322.828	244.524
824	3921	119.610	323.029	245.438	323.161	245.324
825	3944	119.853	322.803	246.214	322.949	246.091
826	3950	119.648	322.635	245.939	322.786	245.823
827	3943	119.487	322.353	245.981	322.505	245.869
828	3942	119.522	322.192	245.502	322.339	245.405
829	3944	119.704	322.422	245.468	322.583	245.365
830	3937	119.960	322.526	244.892	322.685	244.806
831	3944	120.211	322.372	244.865	322.523	244.778
832	3938	120.014	321.732	243.967	321.882	243.876
833	3946	119.974	321.944	244.800	322.090	244.713
834	3956	120.189	320.956	245.009	321.124	244.911
835	3952	119.942	320.544	244.454	320.690	244.351
836	3949	119.625	320.149	245.031	320.299	244.912
837	3949	119.430	320.130	244.883	320.289	244.771
838	3942	118.865	319.855	245.275	319.992	245.160
839	3931	119.020	320.213	245.405	320.358	245.307
840	3934	118.658	320.207	244.996	320.339	244.885
841	3916	118.654	319.783	244.840	319.918	244.733
842	3914	118.337	319.839	243.956	319.968	243.850
843	3919	118.332	319.723	244.155	319.836	244.066
844	3933	118.265	319.715	243.810	319.838	243.699
845	3911	117.801	319.969	243.811	320.087	243.701
846	3908	117.618	319.285	243.332	319.404	243.204
847	3906	117.446	318.980	243.781	319.110	243.654
848	3907	117.217	318.647	243.625	318.760	243.506
849	3886	117.223	318.265	243.549	318.371	243.433
850	3908	117.098	318.653	243.390	318.779	243.279
851	3917	117.317	318.793	243.309	318.925	243.197
852	3918	117.188	319.193	243.448	319.306	243.327
853	3907	117.780	318.733	243.768	318.837	243.637
854	3928	117.558	319.447	243.797	319.552	243.680
855	3923	117.266	319.016	243.521	319.125	243.405
856	3925	116.956	319.168	243.909	319.288	243.784
857	3918	117.399	319.229	244.023	319.353	243.913
858	3924	117.152	319.282	243.419	319.400	243.304
859	3908	116.852	319.840	243.352	319.956	243.249
860	3911	117.160	320.095	243.314	320.213	243.201
861	3896	116.707	320.608	243.094	320.724	242.985
862	3907	116.860	320.098	242.705	320.215	242.614
863	3921	116.958	320.263	242.991	320.377	242.901
864	3917	117.154	319.876	243.625	319.996	243.545
865	3915	117.156	319.818	243.824	319.950	243.716
866	3906	116.955	320.071	243.890	320.208	243.786
867	3914	117.039	320.068	244.227	320.201	244.129
868	3916	117.088	319.724	243.949	319.846	243.852
869	3914	117.311	319.076	243.823	319.213	243.732
870	3923	117.314	318.378	243.653	318.522	243.550
871	3916	117.579	318.256	243.701	318.397	243.611
872	3906	117.077	318.295	243.877	318.421	243.789
873	3910	117.270	317.505	243.385	317.635	243.297
874	3891	116.628	316.449	243.022	316.601	242.929
875	3894	116.490	315.742	243.135	315.895	243.031
876	3899	116.901	315.356	243.290	315.503	243.191
877	3899	117.071	315.062	242.884	315.223	242.793
878	3905	117.298	314.346	242.488	314.479	242.412
879	3908	117.088	313.921	242.668	314.068	242.589
880	3914	116.754	313.584	242.966	313.747	242.872
881	3911	116.924	313.303	242.952	313.467	242.862
882	3918	117.102	313.285	242.813	313.440	242.734
883	3919	117.094	312.583	242.447	312.705	242.374
884	3925	117.272	312.587	242.710	312.733	242.630
885	3915	117.018	312.037	242.669	312.176	242.590
886	3918	117.086	311.865	242.723	311.997	242.656
887	3923	117.031	311.677	243.097	311.828	243.024
888	3917	116.539	311.490	243.692	311.634	243.610
889	3913	116.811	311.363	243.906	311.523	243.837
890	3907	116.641	310.618	243.905	310.773	243.840
891	3909	116.326	310.969	243.943	311.122	243.867
892	3914	116.801	310.113	243.710	310.262	243.651
893	3914	116.681	309.604	243.560	309.742	243.497
894	3923	116.591	309.405	243.244	309.531	243.189
895	3922	116.710	309.560	242.651	309.676	242.596
896	3941	117.317	309.509	243.027	309.636	242.963
897	3930	117.479	308.459	243.252	308.579	243.207
898	3956	117.488	308.335	244.149	308.457	244.092
899	3941	117.539	308.108	244.351	308.243	244.302
900	3944	117.714	308.293	243.929	308.425	243.873
901	3955	117.800	308.680	244.772	308.812	244.736
902	3958	118.248	308.410	244.892	308.537	244.847
903	3958	117.944	307.885	244.892	308.018	244.866
904	3960	118.134	308.419	245.032	308.552	245.017
905	3945	118.213	308.811	245.048	308.953	245.017
906	3930	117.969	309.994	244.692	310.136	244.682
907	3931	117.934	310.713	244.312	310.850	244.313
908	3920	117.987	311.187	243.904	311.330	243.908
909	3919	118.462	311.659	243.925	311.784	243.921
910	3909	118.457	312.282	243.523	312.425	243.515
911	3893	118.228	312.871	243.199	313.013	243.203
912	3893	118.408	313.430	242.825	313.578	242.829
913	3870	118.468	313.937	243.069	314.082	243.066
914	3876	118.327	314.049	242.975	314.196	242.977
915	3875	117.756	314.025	242.522	314.160	242.518
916	3860	117.838	314.519	242.685	314.656	242.673
917	3862	117.814	314.646	242.884	314.798	242.895
918	3858	117.851	314.623	243.528	314.777	243.537
919	3847	117.964	315.199	243.080	315.373	243.086
920	3854	118.157	315.333	242.470	315.483	242.482
921	3826	117.575	315.974	242.387	316.124	242.403
